"UUID","Database ID","Title","Alternative Title","Contributor","Date","Date Start","Date End","Language","Description","Note","Subject Topical","Subject Name","Subject Geographic","Subject Temporal","Subject Title","Resource Type","Genre","Identifier BNumber","Identifier Accession Number","Identifier Call Number","Identifier ISBN","Identifier ISSN","Identifier Interview ID","Identifier Postcard ID","Identifier LCCN","Identifier OCLC/RLIN","Physical Description Extent","Physical Description Form","Publisher","Place Of Publication","Number of Items","Digital Collections URL"
"095d0580-6ce8-0131-270e-58d385a7bbd0",41100,"A brief historical sketch of the life and sufferings of Leonard Trask, the wonderful invalid.","","","1858",1858,"","English","","","Religious literature","Trask, Leonard, 1805-","","","","text","Pamphlets","b12467208","","AN (Trask) (Brief historical sketch of the life)","","","","","","","48 p. ill., ports.","","Tucker","Portland [Me.]",1,"http://digitalcollections.nypl.org/collections/095d0580-6ce8-0131-270e-58d385a7bbd0"
"347a70f0-6fe5-0131-5314-58d385a7bbd0",41111,"American railway guide, and pocket companion, for the United States","","Cobb, Charles",1850,1850,1856,"English","","General Note: ""Containing correct tables, for time of starting from of all stations, distances, fares, etc. on all the railway lines in the United States; together with a complete railway map, also many principal steamboat and stage lines running in connection with railroads.""","Railroads--United States--Directories","","","","","text | still image","guides","b15329369",""," TPR-D (American railway guide, and pocket companion, for the United States)","","","","","","","v. ; 14 cm.","","Curran Dinsmore","New York",3,"http://digitalcollections.nypl.org/collections/347a70f0-6fe5-0131-5314-58d385a7bbd0"
"abb7c100-6fea-0131-75fe-58d385a7bbd0",41112,"Annual report of the board of directors to the bondholders & stockholders","","New York, Pennsylvania and Ohio Railroad Company",1880,1880,1895,"","","","","","","","","","","b15469269","","TPS+ (New York, Pennsylvania and Ohio Railroad Co. Annual report of the board of directors)","","","","","","","v. 4to.","","","Cleveland, Ohio",1,"http://digitalcollections.nypl.org/collections/abb7c100-6fea-0131-75fe-58d385a7bbd0"
"1fb45dc0-7016-0131-0727-58d385a7bbd0",41113,"Bacon cipher collection","","Bacon, Francis, 1561-1626 | Burton, Robert, 1577-1640 | Shakespeare, William, 1564-1616 -- Authorship -- Baconian theory",1893,1893,1948,"English","","Biographical or Historical Data Note: The Bacon cipher theory was formulated by individuals who sought to translate codes alleged to exist in the writings of Sir Francis Bacon. Two separate codes, the ""Word Cipher"" discovered by Orville W. Owen and the ""Biliteral Cipher"" discovered by Elizabeth W. Gallup, purport to contain secret messages revealing that Bacon was the son of an undisclosed marriage between Queen Elizabeth I and the Earl of Leicester. In addition, the deciphered messages state that Bacon was the author of works usually attributed to Shakespeare, Robert Burton, Marlowe, and others. George Fabyan, a Chicago businessman, purchased the rights to Owen's work, hired Mrs. Gallup, and established the Riverbank Laboratory in Geneva, Illinois in order to study the codes. Fabyan published studies of cryptography and sold guides to teach the public how to decipher Bacon's code.","Cryptography | Ciphers","Bacon, Francis, 1561-1626 | Burton, Robert, 1577-1640 | Shakespeare, William, 1564-1616 -- Authorship -- Baconian theory","","","","text | still image","Documents","b11628269","","MssCol 176","","","","","","","","","","",5,"http://digitalcollections.nypl.org/collections/1fb45dc0-7016-0131-0727-58d385a7bbd0"
"b09b22d0-7174-0131-837d-58d385a7bbd0",41114,"Zur Fauna der Vorwelt ...","","Meyer, Hermann von, 1801-1869",1845,1845,"","","","Note: [Vol. 1] has imprint: Verlag der S. Schmerber'schen Buchandlung, Nachfolger H. Keller.","Paleontology","","","","","text | still image","Illustrations | Prints","b14443923","","PXW+++ (Meyer, H. von. Zur Fauna der Vorwelt)","","","","","","","v. in. plates (part fold.) 49 cm.","","H. Keller","Frankfurt a.M.",1,"http://digitalcollections.nypl.org/collections/b09b22d0-7174-0131-837d-58d385a7bbd0"
"30d0e280-71a4-0131-1a7d-58d385a7b928",41115,"Plastering industries.","","Contracting Plasterers' and Lathers' International Association | Northwest Plaster Bureau",1938,1938,1969,"","","Note: Began publication in Feb. 1938 as Northwest plastering industries.--cf. Nat. Union Cat., 1953/57.","Plastering | Plastering -- Periodicals","","","","","text | still image","Periodicals","b12383789","","VEA (Plastering industries)","","","","","","","","","C.F. Clay","Seattle",3,"http://digitalcollections.nypl.org/collections/30d0e280-71a4-0131-1a7d-58d385a7b928"
"bc805b10-7246-0131-77a8-58d385a7bbd0",41116,"sparke of frendship and warme goodwill, that shewes the effect of true affection and vnfoldes the finenesse of this world: vvhereunto is joined, the commoditie of sundrie sciences, the benefit that paper bringeth, with many rare matters rehearsed in the same : with a description & commendation of a paper mill, now and of late set vp (neere the towne of Darthford) by an high Germayn called M. Spilman, Ieweller to the Qu. most excellent Maiestie","sparke of frendship and warme goodwill, that shewes the effect of true affection and vnfoldes the finenesse of this world: vvhereunto is joined, the commoditie of sundrie sciences, the benefit that paper bringeth, with many rare matters rehearsed in the same : with a description & commendation of a paper mill, now and of late set vp (neere the towne of Darthford) by an high Germayn called M. Spilman, Ieweller to the Qu. most excellent Maiestie","Churchyard, Thomas, 1520?-1604 | Spilman, John, Sir -- Poetry","1588",1588,"","","","Ownership and Custodial History Note: Provenance: Ro. Quarles (autograph); Elizabeth Weld (autograph, 1687).","Friendship--Early works to 1800 | Papermaking -- England -- Dartford -- Early works to 1800 | Papermaking -- Poetry -- Early works to 1800","Spilman, John, Sir -- Poetry","","","","","","b12071791","","Schlosser 135","","","","","","","[36] p. : coat of arms ; 21 cm. (4to)","","[s.n.]","London",1,"http://digitalcollections.nypl.org/collections/bc805b10-7246-0131-77a8-58d385a7bbd0"
"97ea4820-85de-0131-90d9-58d385a7b928",41210,"Miscellaneous exhibit items-Music division","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,"http://digitalcollections.nypl.org/collections/97ea4820-85de-0131-90d9-58d385a7b928"
"c3bad4e0-85ee-0131-5cc6-58d385a7b928",41212,"Miscellaneous Exhibit items_GRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,"http://digitalcollections.nypl.org/collections/c3bad4e0-85ee-0131-5cc6-58d385a7b928"
"a6702e40-860a-0131-9f85-58d385a7b928",41214,"Collection of World War I photographs issued by the Division of Pictures of the Committee on Public Information of the United States.\nCollection of World War I photographs issued by the Division of Pictures of the Committee on Public Information of the United States.","","",1917,1917,1918,"","","","","","","","","still image","Photographs","","","","","","TL 14.02.047.1-13","","","","","","","",13,"http://digitalcollections.nypl.org/collections/a6702e40-860a-0131-9f85-58d385a7b928"
"f1ee2320-86a3-0131-0bd6-58d385a7bbd0",41215,"Miscellaneous Exhibits Schomburg items","","","","","","","","","","","","","","","","","","","","","TL numbers","","","","","","","",2,"http://digitalcollections.nypl.org/collections/f1ee2320-86a3-0131-0bd6-58d385a7bbd0"
"29be31b0-86a6-0131-e3c3-58d385a7bbd0",41216,"Miscellaneous Exhibit Items- Prints","","","","","","","","","","","","","","","","","","","","","TL numbers","","","","","","","",1,"http://digitalcollections.nypl.org/collections/29be31b0-86a6-0131-e3c3-58d385a7bbd0"
"d3f2df90-86a8-0131-c095-58d385a7b928",41217,"Miscellaneous Exhibits- Picture Collection items","","","","","","","","","","","","","","","","","","","","","TL numbers","","","","","","","",6,"http://digitalcollections.nypl.org/collections/d3f2df90-86a8-0131-c095-58d385a7b928"
"97c78880-86ae-0131-620b-58d385a7b928",41218,"Miscellaneous Non NYPL Exhibit Items","","","","","","","","","","","","","","","","","","","","","TL numbers","","","","","","","",2,"http://digitalcollections.nypl.org/collections/97c78880-86ae-0131-620b-58d385a7b928"
"355b1aa0-86b1-0131-851b-58d385a7bbd0",41219,"Miscellaneous Rare Books Exhibit Items","","","","","","","","","","","","","","","","","","","","","TL numbers","","","","","","","",10,"http://digitalcollections.nypl.org/collections/355b1aa0-86b1-0131-851b-58d385a7bbd0"
"830fbca0-8a82-0131-8c5d-58d385a7bbd0",41230,"Howard University, the capstone of Negro education, a history: 1867-1940","","Dyson, Walter, 1882- | Howard University -- History","1941",1941,"","","","","Black author","Howard University -- History","","","","text","","b11662242","","STG (Howard) (Dyson, W. Howard University)","","","","","","","24 cm.","xiv, 553 p. | incl tables., plates, ports., plan, facsims., diagrs.","The Graduate School, Howard University","Washington, D.C",1,"http://digitalcollections.nypl.org/collections/830fbca0-8a82-0131-8c5d-58d385a7bbd0"
"91b9d270-8b87-0131-32a4-58d385a7b928",41232,"Leopere complete.","Leopere complete. [Per cura e studio di Raffaele Casimiri]","Palestrina, Giovanni Pierluigi da, 1525?-1594 | Casimiri, Raffaele, 1880-1943","1939-",1939,"","Latin","","General Note: v. 1. Libro primo delle messe a 4, 5, e 6 voci.--v. 2. Libro primo di madrigali a 4 voci con altri madrigali a 4 e 5 voci pubblicati in raccolte dal 1554 al 1561.--v. 3. Libro primo dei mottetti a 4 voci.--v. 4. Libro secondo delle messe a 4, 5 e 6 voci.--v. 5. Libro primo dei mottetti a 5, 6 e 7 voci.--v. 6. Libro terzo delle messe a 4, 5 e 6 voci.--v. 7. Libro secondo dei mottetti a 5, 6 ed 8 voci.--v. 8. Libro terzo dei mottetti a 5, 6 ed 8 voci.--v. 9. Libro primo dei madrigali (spirituali) a 5 voci con appendice di madrigali pubblicati in raccolte dal 1566 al 1576.--v. 10. Libro quarto delle messe a 4 e 5 voci.--v. 11. Libro secondo dei mottetti a 4 voci. Libro quarto dei mottetti a 5 voci (Cantico del cantici)--v. 12. Libro quinto dei mottetti a 5 voci.--v. 13. Lamentazioni a 4, 5, 6 ed 8 voci.--v. 14. Inni di tutto l'anno a 4, 5 e 6 voci.--v. 15. Libro quinto delle messe a 4, 5 e 6 voci.--v. 16. Magnificat a 4, 5, 6 e 8 voci.--v. 17. Ofertori di tutto l'anno a 5 voci secondo la stampa originale del 1593.--v. 18-19. Messe di Mantova.--v. 20. Litanie a (3), 4, 5, 6 e 8 voci secondo la ristampa del 1600 e i diversi codici manoscritti.--v. 21. Libro sesto delle messe a 4, 5 e 6 voci.--v. 22. Libro secondo dei madrigali spirituali a 5 voci.--v. 23. Libro settimo delle messe a 4 e 5 voci.--v. 24. Libro ottavo delle messe a 4, 5 e 6 voci.--v. 25. Libro nono delle messe a 4, 5 e 6 voci.--\n\tv. 26. Messa Tu es Petrus a 18 voci, in tre cori.--v. 27. Libro decimo delle messe a 4, 5 e 6 voci.--v. 28. Libro decimoprimo delle messe a 4, 5 e 6 voci.--v. 29. Libro decimosecondo delle messe a 4, 5 e 6 voci.--v. 30. Le messe a 8 voci.--v. 31. Libro secondo dei madrigali a 4 voci secondo la stampa originale del 1586.--v. 32. Composizioni latine a 12 voci.--v. 33. Composizioni latine a 8 e 9 voci -- v. 34. Le composizioni latine a 8 voci -- v. 35. Composizioni Latine ; composizioni Italiane ; composizioni non vocali (2 v.)","","","","","","","","b10985693","","**MNB (Palestrina Works)","","","","","","","score ( v.) facsims. 35 cm.","","Fratelli Scalera","Roma",1,"http://digitalcollections.nypl.org/collections/91b9d270-8b87-0131-32a4-58d385a7b928"
"99267890-90d4-0131-4244-58d385a7bbd0",41251,"Petri Apiani Cosmographia","Petri Apiani Cosmographia, Per Gemmam Phrysium ... restituta. Additis de adem [sic] re ipsius Gemmæ Phry. libellis ...","Apian, Peter, 1495-1552 | Gemma, Frisius, 1508-1555","1539",1539,"","Latin","","Note: ""Libellvs De Locorvm Describendorvm ratione"" and ""Vsvs Annvli Astronomici"" by Gemma Phrysius, f. xlviib-lxa.","Cosmography | Astronomy--Early works to 1800 | Toy and movable books--Specimens | Astronomy, Practical, 1539 | Geography","","America -- Early accounts to 1600","","","","","b14360110","","*KB 1539 (Apianus, P. Petri Apiani Cosmographia)","","","","","","","lxi f., 1 l. incl. diagrs. illus. (incl. maps) 24 cm. (4to.)","","Væneunt Arnoldo Berckmãno","Antuerpiæ [Antwerp, Netherlands]",1,"http://digitalcollections.nypl.org/collections/99267890-90d4-0131-4244-58d385a7bbd0"
"2669ee70-90da-0131-6960-58d385a7b928",41252,"Plain truth: or, Serious considerations on the present state of the city of Philadelphia, and province of Pennsylvania.","","Franklin, Benjamin, 1706-1790","1937",1937,"","English","","Note: [Photostat Americana.  Second series ... Photostated at the Massachusetts historical society.|vno. 31]","","","Pennsylvania -- Politics and government -- To 1775 | Pennsylvania -- History -- Colonial period | Philadelphia -- History -- Colonial period","","","","","b14514707","","*KD 1747 (Franklin, B. Plain truth)","","","","","","","22, [4] p. 23.5 cm.","Facsimiles","","Boston",1,"http://digitalcollections.nypl.org/collections/2669ee70-90da-0131-6960-58d385a7b928"
"6521fe50-9109-0131-3f06-58d385a7b928",41253,"Monumentos Guadalupanos","","Catholic Church -- Mexico -- History",1500,1500,1900,"Spanish","Original documents and transcripts of the 17th, 18th, and 19th centuries, relating to the worship of the Virgin at Guadalupe, and her apparition there; includes sermons, discourses, pieces in the native language, and a few engravings.","Additional Physical Form available Note: Available on microfilm; New York Public Library; *ZL-290.","Guadalupe, Our Lady of -- Art | Guadalupe, Our Lady of -- Pictorial works | Guadalupe, Our Lady of -- Sermons | Guadalupe, Our Lady of -- Apparitions and miracles | Guadalupe, Our Lady of -- Devotion to -- Mexico | Guadalupe, Our Lady of -- History","Catholic Church -- Mexico -- History","Mexico -- Religious life and customs -- 17th century | Mexico -- Religious life and customs -- 18th century | Mexico -- Religious life and customs -- 19th century","","","text","Engravings (prints) | Sermons.","b19428418","","MssCol 2045","","","","","","","","1.11 linear feet (6 volumes)","","",1,"http://digitalcollections.nypl.org/collections/6521fe50-9109-0131-3f06-58d385a7b928"
"6ea444a0-91cd-0131-6ab7-58d385a7b928",41254,"Tom Wolfe papers","","Wolfe, Tom",1930,1930,2013,"English","Tom Wolfe is an American author and journalist known for such works as The Electric Kool-Aid Acid Test, The Right Stuff, and The Bonfire of the Vanities. He is credited with reviving the social realism genre in fiction and is a pioneer of the New Journalism. The Tom Wolfe papers, dated 1930 to 2013, comprehensively document Wolfe's career, providing insight into his writing process and the development of his signature style; the professional relationships he maintained with editors, writers, and cultural critics; his social life in New York City; and readers' responses to his published work. The collection includes draft manuscripts, outlines, research files, correspondence, lectures, photographs, and drawings.","Source of Acquisition Note: Purchased from Tom Wolfe, 2014.","American literature | Authors and publishers | Journalism","Wolfe, Tom","United States","20th century","","text | still image | sound recording","Archival materials","b20522059","","MssCol 22833","","","","","","","91.85 linear feet (219 boxes, 1 volume), 8 audio files","","","",1,"http://digitalcollections.nypl.org/collections/6ea444a0-91cd-0131-6ab7-58d385a7b928"
"a7de0fd0-926b-0131-a315-58d385a7bbd0",41255,"Dissertation sur le papyrus","Mémoires de littérature tirés des registres de l'Académie royale des inscriptions et belles-lettres.","Caylus, Anne Claude Philippe, comte de, 1692-1765 | Vien, Marie Thérèse","1759",1759,"","French","","General Note: Illustrations: dessiné d'après nat. et gravé par M. Th. Reboul, Vien. 2 prints : etching ; plate mark 23 x 16 cm. Subject: Papyrus plant (4 figs., ca. 1/2 natural size).","Papyrus (The plant) | Plants in art | Papyrus (Writing material) -- Specimens","","","","","","Specimens","b12071574","","Schlosser 124","","","","","","","p. 267-320, [2] leaves of plates : ill. ; 26 cm.","Engravings","De l'Imprimerie royale, 1759","Paris",1,"http://digitalcollections.nypl.org/collections/a7de0fd0-926b-0131-a315-58d385a7bbd0"
"71399b40-973d-0131-b973-58d385a7bbd0",41272,"cuisinier moderne: qui apprend à donner toutes sortes de repas, en gras & en maigre, d'une manière plus délicate que ce qui en a été écrit jusqu'à présent : divisé en cinq volumes, avec de nouveaux modéles de vaisselle, & des desseins de table dans le grand goût d'aujourd'hui, gravez en taille-douce : dedié a Son Altesse Serenissime Monseigneur le Prince d'Orange et de Nassau, &c","","La Chapelle, Vincent","1742",1742,"","French","","Note: Illustrations: 13 prints : engraving ; double-page or larger. Depict table settings and tableware.","Cooking, English--Early works to 1800 | Table service","","","","","","","b13583893","","*KU 00-306","","","","","","","5 v. ; 20 cm. (8vo)","","Aux dépens de l'auteur","A La Haye",1,"http://digitalcollections.nypl.org/collections/71399b40-973d-0131-b973-58d385a7bbd0"
"04c2c570-98bc-0131-66c5-58d385a7b928",41274,"Thomas Love Peacock manuscript material","","Peacock, Thomas Love, 1785-1866","","","","","","","","","","","","mixed material","","b19895601","","Pforz MS","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/04c2c570-98bc-0131-66c5-58d385a7b928"
"f79e0790-98dc-0131-fc26-58d385a7b928",41275,"Hilda Simms photograph collection.","","Simms, Hilda, 1920-","","","","","","","","Simms, Hilda, 1920-","","","","","","b15860737","","Sc Photo Hilda Simms Collection","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/f79e0790-98dc-0131-fc26-58d385a7b928"
"ffd6b760-9c06-0131-0da0-58d385a7bbd0",41291,"Broadside ballads.","","Pitts, John, 1765-1844",1790,1790,1840,"","","Note: Each item also cataloged separately as Arents 95-26 no. 1-336.","English poetry--18th century | English poetry--19th century","","","","","","","b12020254","","Arents 95-26","","","","","","","1 v. (336 broadsides) : ill. ; 36 x 41 cm.","","","",1,"http://digitalcollections.nypl.org/collections/ffd6b760-9c06-0131-0da0-58d385a7bbd0"
"20ade7e0-9cc0-0131-7957-58d385a7bbd0",41310,"Expostulatory letter to George Washington, of Mount Vernon, on his continuing to be a holder of slaves.","","Rushton, Edward, 1756-1814 | Washington, George, 1732-1799","1797",1797,"","","","Citation/References Note: Sabin 74280","Controversial literature | Slavery--United States","Washington, George, 1732-1799","","","","","Controversial literature","b14162235","","*KGW 1797 (Rushton, E. Expostulatory letter to George Washington. (Liverpool))","","","","","","","16 p. 8vo.","","Printed by John Bradford","Lexington",1,"http://digitalcollections.nypl.org/collections/20ade7e0-9cc0-0131-7957-58d385a7bbd0"
"caca4d60-a63c-0131-9f23-58d385a7b928",41313,"Dian shi zhai hua bao","[Illustrated Lithographer]","Dian shi zhai",1884,1884,1898,"","","Funding Information Note: National Endowment for the Humanities Project to Catalog, Preserve, and Digitize Chinese Rare Books, 2008/2010.","","","China -- History -- Guangxu, 1875-1908 -- Pictorial works | China -- History -- Qing dynasty, 1644-1912 -- Periodicals | China -- History -- Guangxu, 1875-1908 -- Anecdotes","","","","","b15464925","","*OVQ 09-4","","","","","","","v. : chielfly ill. 25 cm.","","Shanghai shen bao guan shen chang shu hua shi fa shou : Wai bu you mai shen bao chu fen shou","Shanghai",1,"http://digitalcollections.nypl.org/collections/caca4d60-a63c-0131-9f23-58d385a7b928"
"ecafeaa0-a6f8-0131-2ca3-58d385a7b928",41315,"New York Polyanthos","","Dixon, George Washington, 1808-1861","1841",1841,"","English","","Statement of Responsibility Note: Ed. by G.W. Dixon.","","","","","","text","Newspapers","b15095577","","*DA (New York Polyanthos)","","","","","","","","","","New York",2,"http://digitalcollections.nypl.org/collections/ecafeaa0-a6f8-0131-2ca3-58d385a7b928"
